entry_type,meta_layer,issuer,issuer_type,governance_layer,geographic_scope,status,mandate,sector_applicability,standard_id,name_full,name_short,year_published,year_first,domain,sub_domain,sigma_id,why_it_matters,key_outputs,official_url,data_source,notes
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R066,"Migration for Employment Recommendation (Revised), 1932",R066,1932,1932,Labour & Employment,Recommendations,LS-ILO-R066-1932,International labour standard setting minimum conditions for workers worldwide,R066,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:066,ILO NORMLEX,ILO Recommendation adopted in 1932
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R067,"Maintenance of Migrants' Pension Rights Recommendation, 1947",R067,1947,1947,Labour & Employment,Recommendations,LS-ILO-R067-1947,International labour standard setting minimum conditions for workers worldwide,R067,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:067,ILO NORMLEX,ILO Recommendation adopted in 1947
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R068,"Vocational Training (Disabled) Recommendation, 1955",R068,1955,1955,Labour & Employment,Recommendations,LS-ILO-R068-1955,International labour standard setting minimum conditions for workers worldwide,R068,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:068,ILO NORMLEX,ILO Recommendation adopted in 1955
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R069,"Protection of Migrant Workers (Underdeveloped Countries) Recommendation, 1955",R069,1955,1955,Labour & Employment,Recommendations,LS-ILO-R069-1955,International labour standard setting minimum conditions for workers worldwide,R069,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:069,ILO NORMLEX,ILO Recommendation adopted in 1955
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R070,"Merchant Shipping (Improvement of Standards) Recommendation, 1946",R070,1946,1946,Labour & Employment,Recommendations,LS-ILO-R070-1946,International labour standard setting minimum conditions for workers worldwide,R070,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:070,ILO NORMLEX,ILO Recommendation adopted in 1946
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R071,"Paid Vacations (Seafarers) Recommendation, 1946",R071,1946,1946,Labour & Employment,Recommendations,LS-ILO-R071-1946,International labour standard setting minimum conditions for workers worldwide,R071,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:071,ILO NORMLEX,ILO Recommendation adopted in 1946
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R072,"Accommodation of Crews Recommendation, 1946",R072,1946,1946,Labour & Employment,Recommendations,LS-ILO-R072-1946,International labour standard setting minimum conditions for workers worldwide,R072,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:072,ILO NORMLEX,ILO Recommendation adopted in 1946
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R073,"Certification of Able Seamen Recommendation, 1946",R073,1946,1946,Labour & Employment,Recommendations,LS-ILO-R073-1946,International labour standard setting minimum conditions for workers worldwide,R073,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:073,ILO NORMLEX,ILO Recommendation adopted in 1946
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R074,"Medical Examination (Seafarers) Recommendation, 1946",R074,1946,1946,Labour & Employment,Recommendations,LS-ILO-R074-1946,International labour standard setting minimum conditions for workers worldwide,R074,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:074,ILO NORMLEX,ILO Recommendation adopted in 1946
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R075,"Certification of Ships' Cooks Recommendation, 1946",R075,1946,1946,Labour & Employment,Recommendations,LS-ILO-R075-1946,International labour standard setting minimum conditions for workers worldwide,R075,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:075,ILO NORMLEX,ILO Recommendation adopted in 1946
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R076,"Wages, Hours of Work and Manning (Sea) Recommendation, 1958",R076,1958,1958,Labour & Employment,Recommendations,LS-ILO-R076-1958,International labour standard setting minimum conditions for workers worldwide,R076,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:076,ILO NORMLEX,ILO Recommendation adopted in 1958
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R077,"Medical Examination (Fishermen) Recommendation, 1959",R077,1959,1959,Labour & Employment,Recommendations,LS-ILO-R077-1959,International labour standard setting minimum conditions for workers worldwide,R077,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:077,ILO NORMLEX,ILO Recommendation adopted in 1959
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R078,"Fishermen's Articles of Agreement Recommendation, 1959",R078,1959,1959,Labour & Employment,Recommendations,LS-ILO-R078-1959,International labour standard setting minimum conditions for workers worldwide,R078,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:078,ILO NORMLEX,ILO Recommendation adopted in 1959
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R079,"Radiation Protection Recommendation, 1960",R079,1960,1960,Labour & Employment,Recommendations,LS-ILO-R079-1960,International labour standard setting minimum conditions for workers worldwide,R079,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:079,ILO NORMLEX,ILO Recommendation adopted in 1960
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R080,"Hygiene (Commerce and Offices) Recommendation, 1964",R080,1964,1964,Labour & Employment,Recommendations,LS-ILO-R080-1964,International labour standard setting minimum conditions for workers worldwide,R080,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:080,ILO NORMLEX,ILO Recommendation adopted in 1964
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R081,"Employment (Women with Family Responsibilities) Recommendation, 1965",R081,1965,1965,Labour & Employment,Recommendations,LS-ILO-R081-1965,International labour standard setting minimum conditions for workers worldwide,R081,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:081,ILO NORMLEX,ILO Recommendation adopted in 1965
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R082,"Termination of Employment Recommendation, 1963",R082,1963,1963,Labour & Employment,Recommendations,LS-ILO-R082-1963,International labour standard setting minimum conditions for workers worldwide,R082,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:082,ILO NORMLEX,ILO Recommendation adopted in 1963
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R083,"Employment of Children and Young Persons Recommendation, 1973",R083,1973,1973,Labour & Employment,Recommendations,LS-ILO-R083-1973,International labour standard setting minimum conditions for workers worldwide,R083,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:083,ILO NORMLEX,ILO Recommendation adopted in 1973
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R084,"Paid Educational Leave Recommendation, 1974",R084,1974,1974,Labour & Employment,Recommendations,LS-ILO-R084-1974,International labour standard setting minimum conditions for workers worldwide,R084,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:084,ILO NORMLEX,ILO Recommendation adopted in 1974
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R085,"Nursing Personnel Recommendation, 1977",R085,1977,1977,Labour & Employment,Recommendations,LS-ILO-R085-1977,International labour standard setting minimum conditions for workers worldwide,R085,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:085,ILO NORMLEX,ILO Recommendation adopted in 1977
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R086,"Occupational Health Services Recommendation, 1985",R086,1985,1985,Labour & Employment,Recommendations,LS-ILO-R086-1985,International labour standard setting minimum conditions for workers worldwide,R086,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:086,ILO NORMLEX,ILO Recommendation adopted in 1985
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R087,"Asbestos Recommendation, 1986",R087,1986,1986,Labour & Employment,Recommendations,LS-ILO-R087-1986,International labour standard setting minimum conditions for workers worldwide,R087,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:087,ILO NORMLEX,ILO Recommendation adopted in 1986
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R088,"Employment Promotion and Protection against Unemployment Recommendation, 1988",R088,1988,1988,Labour & Employment,Recommendations,LS-ILO-R088-1988,International labour standard setting minimum conditions for workers worldwide,R088,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:088,ILO NORMLEX,ILO Recommendation adopted in 1988
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R089,"Night Work Recommendation, 1990",R089,1990,1990,Labour & Employment,Recommendations,LS-ILO-R089-1990,International labour standard setting minimum conditions for workers worldwide,R089,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:089,ILO NORMLEX,ILO Recommendation adopted in 1990
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R090,"Placing and Employment (Disabled Persons) Recommendation, 1955",R090,1955,1955,Labour & Employment,Recommendations,LS-ILO-R090-1955,International labour standard setting minimum conditions for workers worldwide,R090,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:090,ILO NORMLEX,ILO Recommendation adopted in 1955
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R091,"Occupational Safety and Health (Dock Work) Recommendation, 1979",R091,1979,1979,Labour & Employment,Recommendations,LS-ILO-R091-1979,International labour standard setting minimum conditions for workers worldwide,R091,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:091,ILO NORMLEX,ILO Recommendation adopted in 1979
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R092,"Collective Bargaining Recommendation, 1981",R092,1981,1981,Labour & Employment,Recommendations,LS-ILO-R092-1981,International labour standard setting minimum conditions for workers worldwide,R092,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:092,ILO NORMLEX,ILO Recommendation adopted in 1981
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R093,"Workers with Family Responsibilities Recommendation, 1981",R093,1981,1981,Labour & Employment,Recommendations,LS-ILO-R093-1981,International labour standard setting minimum conditions for workers worldwide,R093,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:093,ILO NORMLEX,ILO Recommendation adopted in 1981
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R094,"Labour Statistics Recommendation, 1985",R094,1985,1985,Labour & Employment,Recommendations,LS-ILO-R094-1985,International labour standard setting minimum conditions for workers worldwide,R094,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:094,ILO NORMLEX,ILO Recommendation adopted in 1985
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R095,"Protection of Wages Recommendation, 1949",R095,1949,1949,Labour & Employment,Recommendations,LS-ILO-R095-1949,International labour standard setting minimum conditions for workers worldwide,R095,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:095,ILO NORMLEX,ILO Recommendation adopted in 1949
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R096,"Paid Vacations Recommendation, 1936",R096,1936,1936,Labour & Employment,Recommendations,LS-ILO-R096-1936,International labour standard setting minimum conditions for workers worldwide,R096,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:096,ILO NORMLEX,ILO Recommendation adopted in 1936
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R097,"Protection of Young Workers (Industry) Recommendation, 1919",R097,1919,1919,Labour & Employment,Recommendations,LS-ILO-R097-1919,International labour standard setting minimum conditions for workers worldwide,R097,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:097,ILO NORMLEX,ILO Recommendation adopted in 1919
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R098,"Fee-Charging Employment Agencies Recommendation, 1933",R098,1933,1933,Labour & Employment,Recommendations,LS-ILO-R098-1933,International labour standard setting minimum conditions for workers worldwide,R098,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:098,ILO NORMLEX,ILO Recommendation adopted in 1933
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R099,"Recruitment (Indigenous Workers) Recommendation, 1939",R099,1939,1939,Labour & Employment,Recommendations,LS-ILO-R099-1939,International labour standard setting minimum conditions for workers worldwide,R099,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:099,ILO NORMLEX,ILO Recommendation adopted in 1939
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R100,"Contracts of Employment Recommendation, 1928",R100,1928,1928,Labour & Employment,Recommendations,LS-ILO-R100-1928,International labour standard setting minimum conditions for workers worldwide,R100,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:100,ILO NORMLEX,ILO Recommendation adopted in 1928
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R101,"Penal Sanctions (Indigenous Workers) Recommendation, 1939",R101,1939,1939,Labour & Employment,Recommendations,LS-ILO-R101-1939,International labour standard setting minimum conditions for workers worldwide,R101,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:101,ILO NORMLEX,ILO Recommendation adopted in 1939
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R102,"Welfare of Workers in Plantations Recommendation, 1958",R102,1958,1958,Labour & Employment,Recommendations,LS-ILO-R102-1958,International labour standard setting minimum conditions for workers worldwide,R102,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:102,ILO NORMLEX,ILO Recommendation adopted in 1958
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R103,"Protection of Dockers Recommendation, 1929",R103,1929,1929,Labour & Employment,Recommendations,LS-ILO-R103-1929,International labour standard setting minimum conditions for workers worldwide,R103,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:103,ILO NORMLEX,ILO Recommendation adopted in 1929
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R104,"Anthrax Prevention Recommendation, 1919",R104,1919,1919,Labour & Employment,Recommendations,LS-ILO-R104-1919,International labour standard setting minimum conditions for workers worldwide,R104,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:104,ILO NORMLEX,ILO Recommendation adopted in 1919
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R105,"White Lead (Painting) Recommendation, 1921",R105,1921,1921,Labour & Employment,Recommendations,LS-ILO-R105-1921,International labour standard setting minimum conditions for workers worldwide,R105,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:105,ILO NORMLEX,ILO Recommendation adopted in 1921
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R106,"Protection against Accidents (Dockers) Recommendation, 1929",R106,1929,1929,Labour & Employment,Recommendations,LS-ILO-R106-1929,International labour standard setting minimum conditions for workers worldwide,R106,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:106,ILO NORMLEX,ILO Recommendation adopted in 1929
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R107,"Protection of Young Workers (Non-Industrial Occupations) Recommendation, 1919",R107,1919,1919,Labour & Employment,Recommendations,LS-ILO-R107-1919,International labour standard setting minimum conditions for workers worldwide,R107,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:107,ILO NORMLEX,ILO Recommendation adopted in 1919
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R108,"Marking of Weight (Packages Transported by Vessels) Recommendation, 1929",R108,1929,1929,Labour & Employment,Recommendations,LS-ILO-R108-1929,International labour standard setting minimum conditions for workers worldwide,R108,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:108,ILO NORMLEX,ILO Recommendation adopted in 1929
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R109,"Recreational Facilities Recommendation, 1925",R109,1925,1925,Labour & Employment,Recommendations,LS-ILO-R109-1925,International labour standard setting minimum conditions for workers worldwide,R109,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:109,ILO NORMLEX,ILO Recommendation adopted in 1925
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R110,"Conditions of Employment of Agricultural Workers Recommendation, 1921",R110,1921,1921,Labour & Employment,Recommendations,LS-ILO-R110-1921,International labour standard setting minimum conditions for workers worldwide,R110,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:110,ILO NORMLEX,ILO Recommendation adopted in 1921
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R111,"International Co-operation Recommendation, 1925",R111,1925,1925,Labour & Employment,Recommendations,LS-ILO-R111-1925,International labour standard setting minimum conditions for workers worldwide,R111,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:111,ILO NORMLEX,ILO Recommendation adopted in 1925
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R112,"Minimum Age (Fishermen) Recommendation, 1959",R112,1959,1959,Labour & Employment,Recommendations,LS-ILO-R112-1959,International labour standard setting minimum conditions for workers worldwide,R112,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:112,ILO NORMLEX,ILO Recommendation adopted in 1959
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R113,"Consultation (Industrial and National Economic Planning) Recommendation, 1960",R113,1960,1960,Labour & Employment,Recommendations,LS-ILO-R113-1960,International labour standard setting minimum conditions for workers worldwide,R113,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:113,ILO NORMLEX,ILO Recommendation adopted in 1960
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R114,"Co-operation (Developing Countries) Recommendation, 1962",R114,1962,1962,Labour & Employment,Recommendations,LS-ILO-R114-1962,International labour standard setting minimum conditions for workers worldwide,R114,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:114,ILO NORMLEX,ILO Recommendation adopted in 1962
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R115,"Workers' Housing Recommendation, 1961",R115,1961,1961,Labour & Employment,Recommendations,LS-ILO-R115-1961,International labour standard setting minimum conditions for workers worldwide,R115,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:115,ILO NORMLEX,ILO Recommendation adopted in 1961
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R116,"Reduction of Hours of Work Recommendation, 1962",R116,1962,1962,Labour & Employment,Recommendations,LS-ILO-R116-1962,International labour standard setting minimum conditions for workers worldwide,R116,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:116,ILO NORMLEX,ILO Recommendation adopted in 1962
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R117,"Social Policy (Basic Aims and Standards) Recommendation, 1962",R117,1962,1962,Labour & Employment,Recommendations,LS-ILO-R117-1962,International labour standard setting minimum conditions for workers worldwide,R117,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:117,ILO NORMLEX,ILO Recommendation adopted in 1962
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R118,"Equality of Treatment (Social Security) Recommendation, 1962",R118,1962,1962,Labour & Employment,Recommendations,LS-ILO-R118-1962,International labour standard setting minimum conditions for workers worldwide,R118,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:118,ILO NORMLEX,ILO Recommendation adopted in 1962
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R119,"Termination of Employment Recommendation, 1963",R119,1963,1963,Labour & Employment,Recommendations,LS-ILO-R119-1963,International labour standard setting minimum conditions for workers worldwide,R119,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:119,ILO NORMLEX,ILO Recommendation adopted in 1963
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R120,"Human Resources Development Recommendation, 1965",R120,1965,1965,Labour & Employment,Recommendations,LS-ILO-R120-1965,International labour standard setting minimum conditions for workers worldwide,R120,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:120,ILO NORMLEX,ILO Recommendation adopted in 1965
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R121,"Employment (Women with Family Responsibilities) Recommendation, 1965",R121,1965,1965,Labour & Employment,Recommendations,LS-ILO-R121-1965,International labour standard setting minimum conditions for workers worldwide,R121,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:121,ILO NORMLEX,ILO Recommendation adopted in 1965
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R122,"Employment Policy Recommendation, 1964",R122,1964,1964,Labour & Employment,Recommendations,LS-ILO-R122-1964,International labour standard setting minimum conditions for workers worldwide,R122,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:122,ILO NORMLEX,ILO Recommendation adopted in 1964
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R123,"Minimum Wage Fixing Recommendation, 1970",R123,1970,1970,Labour & Employment,Recommendations,LS-ILO-R123-1970,International labour standard setting minimum conditions for workers worldwide,R123,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:123,ILO NORMLEX,ILO Recommendation adopted in 1970
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R124,"Medical Examination of Young Persons (Underground Work) Recommendation, 1965",R124,1965,1965,Labour & Employment,Recommendations,LS-ILO-R124-1965,International labour standard setting minimum conditions for workers worldwide,R124,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:124,ILO NORMLEX,ILO Recommendation adopted in 1965
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R125,"Minimum Age (Underground Work) Recommendation, 1965",R125,1965,1965,Labour & Employment,Recommendations,LS-ILO-R125-1965,International labour standard setting minimum conditions for workers worldwide,R125,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:125,ILO NORMLEX,ILO Recommendation adopted in 1965
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R126,"Equal Remuneration Recommendation, 1951",R126,1951,1951,Labour & Employment,Recommendations,LS-ILO-R126-1951,International labour standard setting minimum conditions for workers worldwide,R126,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:126,ILO NORMLEX,ILO Recommendation adopted in 1951
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R127,"Maximum Weight Recommendation, 1967",R127,1967,1967,Labour & Employment,Recommendations,LS-ILO-R127-1967,International labour standard setting minimum conditions for workers worldwide,R127,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:127,ILO NORMLEX,ILO Recommendation adopted in 1967
